date,y_value
2017-06-20,0.02662142744703328
2017-06-21,0.025530770668918262
2017-06-22,0.025814452081125837
2017-06-23,0.026002607421672822
2017-06-26,0.02618940995062917
2017-06-27,0.014426452175192986
2017-06-28,0.017180428650234766
2017-06-29,0.017396186233830147
2017-06-30,0.017796064694574818
2017-07-03,0.01729206755272259
2017-07-05,0.017590457252532415
2017-07-06,0.017446298057371214
2017-07-07,0.017069091289911915
2017-07-10,0.016971098545810713
2017-07-11,0.026193512165692982
2017-07-12,0.027982486816817562
2017-07-13,0.028508161703879598
2017-07-14,0.028621657662951036
2017-07-17,0.028531751811578753
2017-07-18,0.02748656411166075
2017-07-19,0.027304346423068795
2017-07-20,0.027382325077542978
2017-07-21,0.028021408533208638
2017-07-24,0.027715110763057306
2017-07-25,0.027364755359748413
2017-07-26,0.02763457280542397
2017-07-27,0.02774285814282272
2017-07-28,0.027901066889350644
2017-07-31,0.02805497910505719
2017-08-01,0.0283728763905039
2017-08-02,0.02851924314855513
2017-08-03,0.028111967312465166
2017-08-04,0.025151107341646956
2017-08-07,0.024934198741904733
2017-08-08,0.024278693393633928
2017-08-09,0.025694219436859927
2017-08-10,0.025914062906128323
2017-08-11,0.025192497355300665
2017-08-14,0.02511915788589278
2017-08-15,0.01294042092664457
2017-08-16,0.014004228725386347
2017-08-17,0.014059610496256938
2017-08-18,0.013870438311294484
2017-08-21,0.014284251139473528
2017-08-22,0.018091897100201097
2017-08-23,0.031766074819641166
2017-08-24,0.03197518215136586
2017-08-25,0.032401092836734376
2017-08-28,0.03251561813898788
2017-08-29,0.03234448145610573
2017-08-30,0.03198789085039101
2017-08-31,0.032018829940624376
2017-09-01,0.03250419923694883
2017-09-05,0.03278516886742562
2017-09-06,0.032352272664260794
2017-09-07,0.03257554403672303
2017-09-08,0.0321441054225273
2017-09-11,0.032266313986060176
2017-09-12,0.03213229183164719
2017-09-13,0.03234227449459368
2017-09-14,0.0320358366036639
2017-09-15,0.03190353693958394
2017-09-18,0.02615270874120793
2017-09-19,0.019916065094028608
2017-09-20,0.01665324764437391
2017-09-21,0.007175524924391448
2017-09-22,0.008023680543813009
2017-09-25,0.009085380017716032
2017-09-26,0.00875597932107131
2017-09-27,0.009837388974870308
2017-09-28,0.009581758670445603
2017-09-29,0.009444462119867634
2017-10-02,0.009450870117664347
2017-10-03,0.009485305600200422
2017-10-04,0.009597752468559411
2017-10-05,0.009834347273361625
2017-10-06,0.009736031291094058
2017-10-09,0.00962012877867905
2017-10-10,0.011080648145125618
2017-10-11,0.011300284690980872
2017-10-12,0.011092435241658613
2017-10-13,0.011051981809390175
2017-10-16,0.016459977110554344
2017-10-17,0.016860489451419283
2017-10-18,0.016205614128305255
2017-10-19,0.016048690419150406
2017-10-20,0.0165660549874495
2017-10-23,0.016133092029597583
2017-10-24,0.016675516963399882
2017-10-25,0.016638761420954003
2017-10-26,0.015604647272924854
2017-10-27,0.01677199558300524
2017-10-30,0.017658073708026443
2017-10-31,0.01736695438257256
2017-11-01,0.031138709717747088
2017-11-02,0.032846036807380456
2017-11-03,0.033038535718941685
2017-11-06,0.03331296218028279
2017-11-07,0.033483655678597866
2017-11-08,0.03396571680548665
2017-11-09,0.03367880440222721
2017-11-10,0.03390896046762194
2017-11-13,0.03359131624166894
2017-11-14,0.0346236609121759
2017-11-15,0.034381328477122386
2017-11-16,0.034340622353471476
2017-11-17,0.03407878716633518
2017-11-20,0.03370190927686092
2017-11-21,0.03375398855671233
2017-11-22,0.033418347928298946
2017-11-24,0.03345265899827479
2017-11-27,0.03335906446378727
2017-11-28,0.03355844383830496
2017-11-29,0.02767816219994437
2017-11-30,0.01244861929850717
2017-12-01,0.013638885176119667
2017-12-04,0.014150801030419565
2017-12-05,0.014135549590190796
2017-12-06,0.013890308042474844
2017-12-07,0.013572911075431925
2017-12-08,0.013802797350855673
2017-12-11,0.014452644431960388
2017-12-12,0.013989600930421058
2017-12-13,0.014824291371289246
2017-12-14,0.014293863794909671
2017-12-15,0.013299959964645978
2017-12-18,0.013932337574483394
2017-12-19,0.014126833183819514
2017-12-20,0.013932156970597792
2017-12-21,0.014081729097615046
2017-12-22,0.014689351841505532
2017-12-26,0.014324222103386514
2017-12-27,0.02444714737664165
2017-12-28,0.024957407888186716
2017-12-29,0.02684320141360538
2018-01-02,0.048771524905018564
2018-01-03,0.10291517594897125
2018-01-04,0.10378216724456187
2018-01-05,0.10314935963266851
2018-01-08,0.12730368151900714
2018-01-09,0.12848650696959432
2018-01-10,0.12875429836894686
2018-01-11,0.12862037663973305
2018-01-12,0.12972776724172155
2018-01-16,0.12979784949622894
2018-01-17,0.12953903585560897
2018-01-18,0.12938339668816246
2018-01-19,0.1286356053716878
2018-01-22,0.12871087470561793
2018-01-23,0.12981518038081194
2018-01-24,0.1302641692458244
2018-01-25,0.12283517167294954
2018-01-26,0.11333968917503848
2018-01-29,0.11312576052016243
2018-01-30,0.1070179600021492
2018-01-31,0.08536862924726958
2018-02-01,0.06326647750646723
2018-02-02,0.06525884696159298
2018-02-05,0.053904638353377936
2018-02-06,0.05516863588483589
2018-02-07,0.057175905887253235
2018-02-08,0.055788732251450465
2018-02-09,0.0548005415602749
2018-02-12,0.054715708990200715
2018-02-13,0.05399117555249096
2018-02-14,0.05249972425841953
2018-02-15,0.053172807567402385
2018-02-16,0.05319408916692714
2018-02-20,0.05223840812495022
2018-02-21,0.07705388491136489
2018-02-22,0.07789641180844768
2018-02-23,0.07556192839709275
2018-02-26,0.07783599637604059
2018-02-27,0.07923753628789755
2018-02-28,0.09065088783909281
2018-03-01,0.09119742852060578
2018-03-02,0.09135980493779115
2018-03-05,0.09142448135804442
2018-03-06,0.09033156268512292
2018-03-07,0.0904928012330439
2018-03-08,0.09078689817512602
2018-03-09,0.08731650998175758
2018-03-12,0.08833544586999306
2018-03-13,0.08852268523524089
2018-03-14,0.08865254524372301
2018-03-15,0.07884683623269448
2018-03-16,0.07985222545043826
2018-03-19,0.07852884433807865
2018-03-20,0.06202903003060952
2018-03-21,0.06325598078153308
2018-03-22,0.06332579429424273
2018-03-23,0.04545149763229046
2018-03-26,0.047667370947501835
2018-03-27,0.048217734600457265
2018-03-28,0.04716195954767205
2018-03-29,0.04845017950721636
2018-04-02,0.047360633408712
2018-04-03,0.04683002443338494
2018-04-04,0.04714261559634628
2018-04-05,0.048870478870450096
2018-04-06,0.04885531265998529
2018-04-09,0.04818384268676519
2018-04-10,0.04909790453847995
2018-04-11,0.04847407831717004
2018-04-12,0.04869445613706321
2018-04-13,0.04768291467725402
2018-04-16,0.04710808049425967
2018-04-17,0.041992857952774965
2018-04-18,0.02976016564850555
2018-04-19,0.02723037435783462
2018-04-20,0.01683574843824426
2018-04-23,0.018107912240904557
2018-04-24,0.01797730323874207
2018-04-25,0.017100990587960756
2018-04-26,0.016598205532235955
2018-04-27,0.01764135904451277
2018-04-30,0.01738825944421659
2018-05-01,0.01815320932080422
2018-05-02,0.018362500168710976
2018-05-03,0.017872050733199935
2018-05-04,0.017900650272855485
2018-05-07,0.017563402482168616
2018-05-08,0.0171187617036088
2018-05-09,0.016550953545578725
2018-05-10,0.01654718597527856
2018-05-11,0.01614799464433821
2018-05-14,0.01691373050376742
2018-05-15,0.016518119526772013
2018-05-16,0.016518530723961387
2018-05-17,0.016505713847595454
2018-05-18,0.016268948768602902
2018-05-21,0.022928857177587768
2018-05-22,0.026261642652811168
2018-05-23,0.051389820995885405
2018-05-24,0.05153699634967066
2018-05-25,0.06181788907024722
2018-05-29,0.06147625250240708
2018-05-30,0.06157439125919677
2018-05-31,0.06127957452730164
2018-06-01,0.060605661300159576
2018-06-04,0.06104054872965294
2018-06-05,0.060829357442212274
2018-06-06,0.06152293317333153
2018-06-07,0.06166471303336682
2018-06-08,0.06126633323383591
2018-06-11,0.061294119157814325
2018-06-12,0.06147005042750391
2018-06-13,0.05543498390288594
2018-06-14,0.05495364904282121
2018-06-15,0.05041589712589433
2018-06-18,0.05045592575689618
2018-06-19,0.0408325794428367
2018-06-20,0.03766038850934147
2018-06-21,0.015833291400530906
2018-06-22,0.01768448314330875
2018-06-25,0.013133816625796848
2018-06-26,0.019807379778519298
2018-06-27,0.03415706459489278
2018-06-28,0.03427954081527262
2018-06-29,0.034634425768032676
2018-07-02,0.035395025601491964
2018-07-03,0.035063480768132496
2018-07-05,0.03491359755143643
2018-07-06,0.0346935309719741
2018-07-09,0.03453805217204866
2018-07-10,0.03472401218334951
2018-07-11,0.034332906044056
2018-07-12,0.03407862766922568
2018-07-13,0.03451355388856294
2018-07-16,0.033666062048211716
2018-07-17,0.03385266381397917
2018-07-18,0.03402235035436166
2018-07-19,0.03413920167545574
2018-07-20,0.034054882261541866
2018-07-23,0.03393301653982324
2018-07-24,0.026757340580851594
2018-07-25,0.024360186863911115
2018-07-26,0.025235784060291137
2018-07-27,0.025866271288777505
2018-07-30,0.026201587513128555
2018-07-31,0.026187375878778237
2018-08-01,0.02590189156106858
2018-08-02,0.025866780845943595
2018-08-03,0.025332748305319404
2018-08-06,0.024832500310765157
2018-08-07,0.019934858528498838
2018-08-08,0.016836334212932475
2018-08-09,0.01725904401729895
2018-08-10,0.01737709063356156
2018-08-13,0.016161379267960407
2018-08-14,0.01675260319861225
2018-08-15,0.016005862990563977
2018-08-16,0.01653829264885826
2018-08-17,0.016521720046852092
2018-08-20,0.016647966347482477
2018-08-21,0.016280910521897427
2018-08-22,0.01640348408452549
2018-08-23,0.015977828729820988
2018-08-24,0.015353634524999021
2018-08-27,0.015427280407563066
2018-08-28,0.015175919348506622
2018-08-29,0.01570661656145385
2018-08-30,0.015554734318187723
2018-08-31,0.011721042213179066
2018-09-04,0.014101443662960537
2018-09-05,0.029428959222930033
2018-09-06,0.035774017474512566
2018-09-07,0.0356708431452713
2018-09-10,0.0875688518672985
2018-09-11,0.1110103169980227
2018-09-12,0.1118288377292103
2018-09-13,0.11112142024338066
2018-09-14,0.11295612574732986
2018-09-17,0.11243539757816054
2018-09-18,0.11150721534829534
2018-09-19,0.11076798605057522
2018-09-20,0.11086933063993179
2018-09-21,0.11341948702237856
2018-09-24,0.16486642598359083
2018-09-25,0.16660087049113345
2018-09-26,0.1651054954815389
2018-09-27,0.17854177146806788
2018-09-28,0.178997371208842
2018-10-01,0.18018667967655255
2018-10-02,0.1698997307962083
2018-10-03,0.1560783860823779
2018-10-04,0.1515056925292702
2018-10-05,0.15202904969392392
2018-10-08,0.12559800346959962
2018-10-09,0.12743219073917902
2018-10-10,0.1279147434965306
2018-10-11,0.12541416425796884
2018-10-12,0.12618164607387208
2018-10-15,0.1226717429820021
2018-10-16,0.1020902398239935
2018-10-17,0.0920361723711018
2018-10-18,0.09856374888767155
2018-10-19,0.11546964550992866
2018-10-22,0.11629424778307039
2018-10-23,0.12257643268344272
2018-10-24,0.12224217546807262
2018-10-25,0.12388996528115345
2018-10-26,0.12634109587945552
2018-10-29,0.1253264479085951
2018-10-30,0.12482578176719356
2018-10-31,0.1252758186489477
2018-11-01,0.12360543768969286
2018-11-02,0.12356405631593237
2018-11-05,0.121818287040898
2018-11-06,0.11518129746169675
2018-11-07,0.10382277838835899
2018-11-08,0.08987952931362188
2018-11-09,0.09140524411789934
2018-11-12,0.09868383460596332
2018-11-13,0.12770293683533768
2018-11-14,0.12686136361987965
2018-11-15,0.14468900277355562
2018-11-16,0.16722629258728777
2018-11-19,0.19330858342769347
2018-11-20,0.22078358758802769
2018-11-21,0.22388500336552597
2018-11-23,0.22297193951237182
2018-11-26,0.2227007634400644
2018-11-27,0.221482501035305
2018-11-28,0.22180361457144995
